Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2023-09-05 13:00:36.658,Palkansaaja,Ei,31-35,mies,8.0,Tietotekniikan insinööri,6.0,,,,,,,Wolt,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Software Engineer,5600.0,84000,,Kyllä,,,,fi,cdf792fefb43e1f4,Software Engineer,7000.0,7000.0
2023-09-05 13:40:18.288,Palkansaaja,Ei,31-35,mies,12.0,"datanomi, ja amk-dropout",7.0,,,,,,,Valtion virasto,PK-seutu,Julkinen tai kolmas sektori,0.9670000000000001,0.2,"Sovellusasiantuntija (pilviarkkitehti, fullstack, jokapaikanhöylä)",4384.0,54800,ei mitään lisäkivaa,Muu,"Saisin muualla enemmän, eikä tarvis lähteä edes konsultiksi tai freekuksi","Valtiolla tosiaan 7h 15min työaika per päivä, huomioin tämän merkatessani työaikaprosenttia","palkan kasvuprosentti oli erikoinen, muuten hyvät kaupat ja nopea toimitus, suosittelen++",fi,e8a8c0a580dc5472,"Sovellusasiantuntija (pilviarkkitehti, fullstack, jokapaikanhöylä)",4566.666666666667,4722.509479489831
2023-09-05 13:48:18.325,Palkansaaja,Ei,26-30,mies,3.0,"Luonnontieteiden kandidaatti, tietotekniikka",17.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Full-stack developer,4200.0,55000,,Kyllä,,,,fi,259f923f834e4da7,*Full-stack Developer,4583.333333333333,4583.333333333333
2023-09-05 13:54:20.651,Palkansaaja,Ei,41-45,mies,10.0,Diplomi-insinööri,2.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.03,AWS Cloud Architect,7000.0,88000,Peruspalkan lisäksi vuosibonus jos firman (tiukat) taloudelliset tavoitteet täyttyvät,Kyllä,,,,fi,490b80dd6fd91ec9,AWS Cloud Architect,7333.333333333333,7333.333333333333
2023-09-05 13:58:17.527,Palkansaaja,Ei,26-30,mies,6.0,"Tekniikan kandi, tuotantotalous",6.25,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.6,Data Engineer,5100.0,65000,Palkka + bonusmalli + henkilöstön osakeohjelma,Kyllä,,,,fi,5638e9c91a59e901,Data Engineer,5416.666666666667,5416.666666666667
2023-09-05 13:59:53.980,Palkansaaja,Ei,31-35,,12.0,"Tradenomi, alempi korkeakoulututkinto",3.0,,,,,,,Valuemotive,PK-seutu,Konsulttitalossa,1.0,0.8,Software architect,6400.0,80000,,Kyllä,,,,fi,456ca520718d073c,Software architect,6666.666666666667,6666.666666666667
2023-09-05 14:05:45.461,Palkansaaja,Ei,31-35,mies,12.0,Diplomi-Insinööri,10.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.3,Senior Systems Specialist / Cloud Architect,6700.0,86000,,Kyllä,,,,fi,b080fb68d9f6f51d,Senior Systems Specialist / Cloud Architect,7166.666666666667,7166.666666666667
2023-09-05 14:10:21.374,Palkansaaja,Ei,26-30,mies,6.0,Diplomi-insinööri,8.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.25,Senior Backend Engineer,5253.0,65663,,Kyllä,,,,fi,e00437c4cbb270cf,Senior Backend Engineer,5471.916666666667,5471.916666666667
2023-09-05 14:31:45.689,Palkansaaja,Ei,36-40,mies,8.0,Amis,8.0,,,,,,,Shipit Ab,Full remote,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Full stack web developer,4000.0,52000,,Kyllä,,,,fi,cd8448557454bc0f,*Full-stack Developer,4333.333333333333,4333.333333333333
2023-09-05 14:50:18.473,Palkansaaja,Ei,46-50,,25.0,,3.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.6,Appsec,8700.0,118000,palkka + vuosibonus,Kyllä,,,,fi,f182d995e0541327,Appsec,9833.333333333334,9833.333333333334
2023-09-05 15:25:54.360,Palkansaaja,Ei,41-45,mies,16.0,Filosofian maisteri,1.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,Backend developer,7500.0,94000,,Kyllä,,,,fi,be3fc96f0a1be590,Backend developer,7833.333333333333,7833.333333333333
2023-09-05 15:55:01.699,Laskuttaja,Ei,36-40,,13.0,DI,15.0,5.0,Softadevausta,80.0,100000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,48798786dbe4ebde,,,
2023-09-05 15:55:50.110,Palkansaaja,Ei,36-40,mies,15.0,Tekniikan ylioppilas,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.9,Lead developer,5600.0,78000,,Kyllä,,,,fi,15c16e95df0182df,Lead developer,6500.0,6500.0
2023-09-05 16:01:15.060,Palkansaaja,Ei,26-30,mies,2.0,"Yliopisto, melkein valmis DI",62.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.25,DevSecOps Engineer,4000.0,52000,,Kyllä,,,,fi,00a15e848e566b0a,DevSecOps Engineer,4333.333333333333,5416.666666666666
2023-09-05 16:02:39.490,Palkansaaja,Ei,21-25,mies,4.0,"Tietotekniikan kandi, lähes valmis DI",11.0,,,,,,,,Tampere,Konsulttitalossa,0.8,0.0,Software developer,3300.0,43200,Vaihteleva bonus joka maksetaan kuukausittain,Ei,,,,fi,55a410202a96a94d,Software developer,3600.0,4500.0
2023-09-05 16:11:41.872,Palkansaaja,Ei,36-40,mies,10.0,"ylioppilas & ammattitutkinto, yliopisto-opintoja",4.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.01,Backend / cloud developer,7400.0,93000,"Palkka, vuosibonukset, muita erilaisia rahallisia insentiivejä",Kyllä,,,,fi,7975e953e48ece7c,Backend / cloud developer,7750.0,7750.0
2023-09-05 16:23:05.020,Palkansaaja,Ei,36-40,nainen,7.0,Luonnontieteiden kandi,0.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.7,Johtaja,5600.0,1000,,Ei,,,,fi,530950cf80467a4e,Johtaja,83.33333333333333,83.33333333333333
2023-09-05 16:40:54.661,Laskuttaja,palkansaaja → laskuttaja,31-35,mies,10.0,Datanomi / media-assistentti,,1.5,"Markkinointia (verkkosivustot, verkkokaupat)",90.0,,Itse,Suomesta,,,,,,,,,,Muu,,Röh,,fi,8b5b984f18ec7773,,,
2023-09-05 18:02:24.789,Palkansaaja,Ei,31-35,mies,9.0,"Insinööri (AMK), mediatekniikka",8.0,,,,,,,Polar Squad,PK-seutu,Konsulttitalossa,1.0,0.3,DevOps Consultant,5780.0,73000,"Kiinteä kuukausipalkka, mahdollisuus osallistua pienosakeanteihin epäsäännöllisesti",Ei,,"Vaikka palkka ei kiinteänä ole itsessään kilpailukykyinen kysymyksenasettelun pohjalta, se on omassa mielessäni kompromissi kulttuurin ja kompensaation välillä (projekteista kilpailu ja laskutusasteen painotus vs. yhteinen hyöty).",Aikaisempien vuosien kysymys muusta kompensaatiosta olisi kiva,fi,78d2a1d85c973d83,*Devops Consultant,6083.333333333333,6083.333333333333
2023-09-05 18:09:11.964,Palkansaaja,Ei,41-45,mies,15.0,Diplomi-insinööri,4.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.4,DevOps Engineer,5300.0,63600,,Kyllä,,,,fi,35fb48e95aa4b497,DevOps Engineer,5300.0,5300.0
2023-09-05 18:27:34.393,Palkansaaja,Ei,31-35,mies,5.0,Diplomi-insinööri,13.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.1,Engineering Manager,6745.0,84000,Optioita palkan päälle,Kyllä,,,,fi,78f58695a8b94cb0,Engineering Manager,7000.0,7000.0
2023-09-05 18:32:42.244,Palkansaaja,Ei,36-40,mies,2.0,korkeakoulututkinto,3.5,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.6,Software engineer,3615.0,47500,,Ei,,,,fi,df239d0814f34a36,Software engineer,3958.3333333333335,3958.3333333333335
2023-09-05 18:34:47.177,Palkansaaja,Ei,36-40,mies,6.0,,25.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,"Frontend lead developer, tech lead",7267.0,92000,Optioita omaa sijoitusta vastaan,Kyllä,,,,fi,09dd8ea610200ffd,"Frontend lead developer, tech lead",7666.666666666667,7666.666666666667
2023-09-05 19:24:41.092,Palkansaaja,Ei,31-35,mies,6.0,Tieto- ja viestintätekniikan insinööri (AMK),3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.02,Software developer,5350.0,70000,,Kyllä,,,,fi,f4750b8887da0e2d,Software developer,5833.333333333333,5833.333333333333
2023-09-05 20:06:06.475,Palkansaaja,Ei,31-35,mies,1.0,"it-tradenomi, melkein valmis",10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.0,Full stack developer,2400.0,30000.0,,Ei,,,,fi,883b4b9ccf37479e,*Full-stack Developer,2500.0,3125.0
2023-09-05 20:26:54.607,Palkansaaja,Ei,36-40,mies,19.0,Ins,,,,,,,,Pankki,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Lead,7000.0,10500,,Kyllä,,,,fi,72638701a89282bc,Lead,875.0,875.0
2023-09-05 20:41:48.282,Palkansaaja,Ei,26-30,mies,5.0,Alempi korkeakoulututkinto,25.0,,,,,,,,Berliini,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Backend developer,6700.0,80000,,Kyllä,,,,fi,ff1d1ec33ed857cd,Backend developer,6666.666666666667,6666.666666666667
2023-09-05 21:05:55.694,Palkansaaja,Ei,31-35,mies,9.0,M. Sc ,3.7,,,,,,,,Turku,Konsulttitalossa,1.0,1.0,Senior Infrastructure Engineer (DevOps),5915.0,76500,,Ei,,,,fi,4a76c2bf718dc0b5,Senior Infrastructure Engineer (DevOps),6375.0,6375.0
2023-09-05 22:44:31.625,Laskuttaja,Ei,21-25,mies,6.0,Tekniikan kandidatti,27.0,2.0,"Systems programming, security",130.0,160000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,1a1eeaaab085bcc2,,,
2023-09-05 22:48:25.973,Palkansaaja,Ei,36-40,mies,12.0,AMK insinööri,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.1,Senior Full Stack Developer,5300.0,63300,,Kyllä,,,,fi,6fdc424e7ba7f635,Senior Full Stack Developer,5275.0,5275.0
2023-09-05 23:08:56.349,Palkansaaja,Ei,41-45,mies,19.0,Filosofian Tohtori,3.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Senior Software Architect,6750.0,87750,Palkka + optiot,Kyllä,,,,fi,c2911986699ab55c,Senior Software Architect,7312.5,7312.5
2023-09-05 23:33:29.906,Laskuttaja,palkansaaja → laskuttaja,31-35,,4.0,Lukio,,1.0,Full stack,70.0,100000.0,Itse,Suomesta,,,,,,,,,,Muu,,Lama vaikuttaa työllisyyteen,Hyvä kysely! Mahtavaa työtä!,fi,8737648c62a421af,,,
2023-09-05 23:58:13.023,Laskuttaja,Ei,36-40,mies,15.0,Tietotekniikan kandi,0.0,1.5,Full stack,85.0,130000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,e0cc2655d3aac765,,,
2023-09-06 08:43:35.398,Palkansaaja,Ei,36-40,mies,4.0,media-assistentti,4.0,,,,,,,Lamia,PK-seutu,Konsulttitalossa,1.0,0.33,Frontend developer,4250.0,50000,,Ei,,-,-,fi,1bb24eb7f1b137c5,Frontend developer,4166.666666666667,4166.666666666667
2023-09-06 09:06:33.915,Palkansaaja,Ei,36-40,mies,6.0,AMK,10.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Software developer,4076.0,51966,,Kyllä,,,,fi,1738a6aea7d10bb4,Software developer,4330.5,4330.5
2023-09-06 09:11:52.970,Palkansaaja,Ei,36-40,mies,17.0,Lukio,10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Dev Team Lead,7650.0,91800,,Kyllä,,,,fi,aaa1f0bd25de44d3,Dev Team Lead,7650.0,7650.0
2023-09-06 09:16:46.254,Palkansaaja,Ei,26-30,mies,5.0,"Tietotekniikan kandidaatti, 2. vuoden DI-opiskelija",3.0,,,,,,,HiQ Finland,PK-seutu,Konsulttitalossa,1.0,0.0,Backend developer,4400.0,58000,,Ei,,,,fi,b7c61b929cfc3064,Backend developer,4833.333333333333,4833.333333333333
2023-09-06 09:18:23.076,Laskuttaja,palkansaaja → laskuttaja,41-45,mies,15.0,AMK (ohjelmistotekniikka),,0.5,Full stack webdevaus,73.0,125000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,0d835c4a2bf98c74,,,
2023-09-06 09:20:43.293,Palkansaaja,Ei,26-30,,5.0,Tietotekniikan diplomi-insinööri,6.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.33,Software engineer,3900.0,56900,Bonukset ja osingot normipalkan päälle.,Ei,,,,fi,ad1fd4b991ede350,Software engineer,4741.666666666667,4741.666666666667
2023-09-06 09:32:35.511,Palkansaaja,Ei,36-40,mies,10.0,Filosofian maister (tietojenkäsittelytiede),2.7,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Lead platform engineer,7200.0,9000,Bonus sidottu EBITDA:an,Kyllä,,,,fi,849febec616ceed4,Lead platform engineer,750.0,750.0
2023-09-06 09:37:47.918,Palkansaaja,Ei,41-45,mies,20.0,Tekniikan tohtori,1.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Suunnittelija (full stack developer),5389.0,67815,Bonus,Muu,,,,fi,9ac6cf6e235db40c,Suunnittelija (full stack developer),5651.25,5651.25
2023-09-06 09:49:10.991,Palkansaaja,Ei,26-30,mies,6.0,alempi korkeakoulututkinto,14.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.9,Fullstack software developer,4700.0,58750.0,,Kyllä,,,,fi,982cc6744fb9f802,Fullstack software developer,4895.833333333333,4895.833333333333
2023-09-06 09:49:54.872,Palkansaaja,Ei,41-45,mies,18.0,diplomi-insinööri,2.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.1,Cloud/devops architect,6300.0,90000,"täysautoetu, vuosibonus ja erillaisia pienempiä tukia",Kyllä,,,,fi,d64565d4cb917015,Cloud/devops architect,7500.0,7500.0
2023-09-06 09:57:44.299,Palkansaaja,Ei,36-40,nainen,20.0,DI,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Product Owner,5210.0,74500,,Ei,,,,fi,57ecfa8e3d5a7a37,Product Owner,6208.333333333333,6208.333333333333
2023-09-06 09:58:47.977,Palkansaaja,Ei,31-35,muu,9.0,Ammattikoulu,22.0,,,,,,,Lamia,PK-seutu,Konsulttitalossa,1.0,0.8,Director of Development ,5500.0,70000,Erilaisia työhön sidottuja bonuksia,Ei,,,,fi,914c129579130672,Director of Development ,5833.333333333333,5833.333333333333
2023-09-06 10:10:16.203,Laskuttaja,Ei,46-50,mies,23.0,"YO, yliopisto-opintoja",0.0,16.0,"WordPress sivustojen tekninen toteutus, lähinnä alihankintana mainostoimistoille.",90.0,100000.0,Itse,Suomesta,,,,,,,,,,Muu,,Hiljaisin syksy (2023) miesmuistiin. Aloitin golfin pelaamisen joutessani.,Laskuttajalle kysymys: miten olet säästänyt kustannuksista (jos olet säästänyt),fi,33477a500ae061c5,,,
2023-09-06 10:28:26.329,Palkansaaja,Ei,36-40,mies,16.0,DI,2.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.3,Lead developer,4775.0,57969,,Ei,,,"Palkkakysely on palkkakysely, eli tietenkin tarkoitus on puhua rahasta, mutta voisikohan kyselyä laajentaa työn merkityksellisyyden suuntaan?

Olisi mielenkiintoista tietää, kuinka paljon paskan lapiointi näkyy viivan alla? Hyviä kysymyksiä voisi olla vaikkapa: ""Jos saisit samasta työstä saman palkan toisessa domainissa, haluaisitko vaihtaa työpaikkaa? Mikä on nykyinen domain ja mikä olisi mielekkäämpi?""",fi,c182b8c87670f0a3,Lead developer,4830.75,4830.75
2023-09-06 10:47:48.218,Palkansaaja,Ei,41-45,mies,20.0,KTM,3.0,,,,,,,,Jyväskylä,Konsulttitalossa,0.8,0.75,Koodaava arkkitehti,4575.0,57500,,Kyllä,,,,fi,c9be702828e25698,Koodaava arkkitehti,4791.666666666667,5989.583333333333
2023-09-06 10:52:34.831,Palkansaaja,Ei,21-25,mies,4.0,DI,3.0,,,,,,,Vincit,Tampere,Konsulttitalossa,1.0,0.05,Backend Developer,4300.0,53600,,Ei,,,,fi,16cb92ea678655dc,Backend Developer,4466.666666666667,4466.666666666667
2023-09-06 10:53:01.550,Laskuttaja,Ei,41-45,mies,16.0,AMK,3.0,3.0,Softadevaus,80.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,392664c96e380690,,,
2023-09-06 11:06:09.067,Palkansaaja,Ei,36-40,nainen,13.0,Datanomi ,12.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Service Manager,5200.0,62400,,Kyllä,,,,fi,762aff566ae3c517,Service Manager,5200.0,5200.0
2023-09-06 11:16:38.227,Palkansaaja,Ei,31-35,mies,15.0,Ylioppilas,-10.0,,,,,,,Futurice,Tampere,Konsulttitalossa,1.0,0.2,Senior Software Developer,4680.0,61000,,Kyllä,,,,fi,86de28dfbbcb214b,*Senior Developer,5083.333333333333,5083.333333333333
2023-09-06 11:29:50.062,Palkansaaja,Ei,31-35,mies,9.0,AMK,45.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.1,Senior Fullstack Developer,6000.0,78000,Kiinteä kuukausipalkka + organisaation jaettuihin mittareihin ja henkilökohtaisiin mittareihin perustuva tulospalkkio kerran vuodessa,Kyllä,,,,fi,e5855b2598be8aaf,Senior Fullstack Developer,6500.0,6500.0
2023-09-06 11:33:08.324,Laskuttaja,Ei,41-45,mies,22.0,Tradenomi,0.0,6.0,Softadevausta (backend),75.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,39ea6909ba7dea67,,,
2023-09-06 11:38:02.233,Palkansaaja,Ei,31-35,mies,8.0,Yliopisto,15.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Fullstack developer,5700.0,74000,,Kyllä,,,,fi,0cb177f93bc8768c,*Full-stack Developer,6166.666666666667,6166.666666666667
2023-09-06 11:38:39.960,Laskuttaja,Ei,21-25,mies,6.0,"Ylioppilas, ollut kirjoilla yliopistossa",90.0,3.0,Markkinointia ja liikkeenjohdon konsultointia,100.0,200000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,a74b0cd4150964fa,,,
2023-09-06 11:40:38.245,Palkansaaja,Ei,41-45,mies,17.0,FM (tietojenkäsittelytiede),0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,0.0,Senior software developer,6900.0,86000,,Kyllä,,,,fi,064e9b3259c74cfc,*Senior Developer,7166.666666666667,7166.666666666667
2023-09-06 11:41:04.944,Palkansaaja,Ei,31-35,mies,15.0,,0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Software developer,5000.0,80000,,Ei,,,,fi,daddef639f5a4299,Software developer,6666.666666666667,6666.666666666667
2023-09-06 11:43:30.602,Palkansaaja,,36-40,mies,10.0,,4.0,,,,,,,,Jyväskylä,Konsulttitalossa,1.0,0.4,Senior Software Developer,,5800,pohjapalkka + bonukset n. 10% ,Kyllä,,,,fi,a0e715c41bb87a60,*Senior Developer,483.3333333333333,483.3333333333333
2023-09-06 11:48:09.906,Palkansaaja,Ei,21-25,muu,3.0,lukio ja keskeneräinen tietotekniikan kandidaatin tutkinto,3.5,,,,,,,Knowit,Tampere,Konsulttitalossa,0.5,0.3,Systems specialist,3157.45,39468.125,,Ei,,,,fi,4c1d8b2d2ff94d09,Systems specialist,3289.0104166666665,6578.020833333333
2023-09-06 12:01:46.512,Palkansaaja,Ei,26-30,mies,4.0,Yliopisto,14.0,,,,,,,Vincit,Tampere,Konsulttitalossa,0.8,0.9,Full stack developer,3600.0,40000,Palkka + firman laskutusasteeseen perustuva bonus,Ei,,,,fi,b3a255a4c4047150,*Full-stack Developer,3333.3333333333335,4166.666666666667
2023-09-06 12:05:19.348,Palkansaaja,Ei,36-40,mies,6.0,Tietojenkäsittelyn tradenomi,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Full-stack developer,7500.0,90000,,Kyllä,,,,fi,2e5c981a0e45c56e,*Full-stack Developer,7500.0,7500.0
2023-09-06 12:07:30.953,Palkansaaja,Ei,31-35,mies,18.0,Peruskoulu,3.5,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.03,Lead software developer,9321.0,115000,,Kyllä,,,,fi,4cd6c426b982bbd1,Lead software developer,9583.333333333334,9583.333333333334
2023-09-06 12:11:43.204,Palkansaaja,Ei,26-30,mies,5.0,Tietojenkäsittely FM,6.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,,4900.0,62000,,Kyllä,,,,fi,a01216a11026d749,,5166.666666666667,5166.666666666667
2023-09-06 12:26:04.377,Laskuttaja,palkansaaja → laskuttaja,36-40,mies,13.0,Tietoliikennetekniikan maisteri,,1.0,Full stack,79.0,,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,352f8f46c0f9e93c,,,
2023-09-06 12:27:19.273,Palkansaaja,Ei,41-45,,18.0,Lukio,10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Lead developer,7140.0,90000,,Kyllä,,,,fi,7d0346784fbe7846,Lead developer,7500.0,7500.0
2023-09-06 12:54:48.918,Palkansaaja,Ei,36-40,mies,7.0,"FT, fysiikka",4.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",0.9,0.25,Data Scientist,5220.0,71500,"Kuukausipalkka + henkilön, yksikön ja konsernin tulostavoitteisiin sidottu vuosibonus",Kyllä,,,,fi,8338e938b7b165b2,Data Scientist,5958.333333333333,6620.3703703703695
2023-09-06 12:56:24.620,Palkansaaja,Ei,51-55,mies,33.0,Tekn yo,3.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Security platform architect,6527.0,81588,,Kyllä,,,,fi,9e5330ef23573357,Security platform architect,6799.0,6799.0
2023-09-06 13:11:47.433,Laskuttaja,Ei,26-30,mies,8.0,maisteri,23.0,5.0,Full stack,90.0,120000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,138ec0143a1b5cea,,,
2023-09-06 13:24:01.993,Laskuttaja,Ei,31-35,mies,9.0,Yliopisto,2.0,2.0,Fullstack,87.0,150000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,3ed5eca4654b9ecb,,,
2023-09-06 14:02:08.433,Palkansaaja,Ei,31-35,mies,8.0,AMK,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Senior DevOps Engineer,7875.0,98437.5,50% laskutuksesta ,Kyllä,,,,fi,860ef5a2837e3d01,Senior DevOps Engineer,8203.125,8203.125
2023-09-06 14:28:09.679,Palkansaaja,Ei,41-45,mies,20.0,diplomi-insinööri,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.1,Full stack / arkkitehti / devops / kaikki liittyvä,5000.0,64000,,Ei,,,,fi,dea4207afe229946,Full stack / arkkitehti / devops / kaikki liittyvä,5333.333333333333,5333.333333333333
2023-09-06 14:35:34.460,Palkansaaja,Ei,31-35,mies,10.0,ylioppilas,37.5,,,,,,,,Oulu,Konsulttitalossa,1.0,0.05,Senior Developer,6700.0,0,,Kyllä,,,,fi,527f2370084d5454,*Senior Developer,0.0,0.0
2023-09-06 14:42:29.130,Palkansaaja,Ei,26-30,mies,10.0,Datanomi,0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,0.0,Frontend developer,7200.0,90000,,Kyllä,,,,fi,2c1707254d59dcbd,Frontend developer,7500.0,7500.0
2023-09-06 14:45:12.612,Palkansaaja,Ei,36-40,mies,5.0,Diplomi-Insinööri,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Software Engineer,5700.0,70000,"bonusta ja optioita, joille en kyllä laske tässä taloustilanteessa arvoa.",Kyllä,,,Hyvä kompakti kysely. Meemeistä lisäplussaa Juhikselle. Arvostan.,fi,85da10b10afa916d,Software Engineer,5833.333333333333,5833.333333333333
2023-09-06 14:48:01.219,Palkansaaja,Ei,31-35,mies,10.0,Maisteritutkinto,,,,,,,,,"CA, USA",Konsulttitalossa,0.4,0.75,Staff Engineer,11150.0,135000,,Muu,,Suomalaisen konsulttitalon jenkkiliike,,fi,23d8a268d4b0ec12,Staff Engineer,11250.0,28125.0
2023-09-06 14:48:26.386,Palkansaaja,Ei,31-35,,7.0,insinööri,2.0,,,,,,,gofore,PK-seutu,Konsulttitalossa,1.0,0.0,Cloud,5330.0,66625,,Ei,,,,fi,f59d95315f31f50a,Cloud,5552.083333333333,5552.083333333333
2023-09-06 16:25:20.333,Palkansaaja,Ei,31-35,mies,8.0,Yliopisto dropout,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.8,Data Lead,6000.0,80000,Bonus + etuja liuta,Ei,,"Voisin tienata paljon enemmänkin, mutta nykyinen firma on kiva tehdä duunia",,fi,e429ceb488ad5daa,Data Lead,6666.666666666667,6666.666666666667
2023-09-06 18:27:59.737,Palkansaaja,Ei,36-40,mies,17.0,Diplomi-insinööri,4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Senior software developer,5200.0,67000,,Ei,,,,fi,f089f565fe34ef23,*Senior Developer,5583.333333333333,5583.333333333333
