Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
05/09/2023 22:48:26	Palkansaaja	En	36-40	Mies 	12	AMK insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	37.5	10	Senior Full Stack Developer	5300	63300		Kyllä		
05/09/2023 23:08:56	Palkansaaja	En	41-45	Mies	19	Filosofian Tohtori	3								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	0	Senior Software Architect	6750	87750	Palkka + optiot	Kyllä		
05/09/2023 23:33:30	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	31-35	Leppäkerttu	4	Lukio		1	Full stack	70	100000	Itse	Suomesta											Lama vaikuttaa työllisyyteen	Hyvä kysely! Mahtavaa työtä!
05/09/2023 23:58:13	Laskuttaja	En	36-40	Mies	15	Tietotekniikan kandi	0	1.5	full stack	85	130000	Käytän välitysfirmoja	Suomesta												
06/09/2023 08:43:35	Palkansaaja	En	36-40	mies	4	media-assistentti	4							Lamia Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	33	Frontend developer	4250	50000		Ei	-	-
06/09/2023 09:06:34	Palkansaaja	En	36-40	Mies	6	AMK	10								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	4076	51966		Kyllä		
06/09/2023 09:11:53	Palkansaaja	En	36-40	Mies	17	Lukio	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Dev Team Lead	7650	91800		Kyllä		
06/09/2023 09:16:46	Palkansaaja	En	26-30	Mies	5	Tietotekniikan kandidaatti, 2. vuoden DI-opiskelija	3							HiQ Finland Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Backend developer	4400	58000		Ei		
06/09/2023 09:18:23	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	41-45	Mies	15	AMK (ohjelmistotekniikka)		0.5	Full stack webdevaus	73	125000	Käytän välitysfirmoja	Suomesta												
06/09/2023 09:20:43	Palkansaaja	En	26-30		5	Tietotekniikan diplomi-insinööri	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	33	Software engineer	3900	56900	Bonukset ja osingot normipalkan päälle.	Ei		
06/09/2023 09:32:36	Palkansaaja	En	36-40	Mies	10	Filosofian maister (tietojenkäsittelytiede)	2.7								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Lead platform engineer	7200	9000	Bonus sidottu EBITDA:an	Kyllä		
06/09/2023 09:37:48	Palkansaaja	En	41-45	Mies	20	Tekniikan tohtori	1								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	100	Suunnittelija (full stack developer)	5389	67815	Bonus			
06/09/2023 09:49:11	Palkansaaja	En	26-30	Mies	6	alempi korkeakoulututkinto	14								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	fullstack software developer	4700			Kyllä		
06/09/2023 09:49:55	Palkansaaja	En	41-45	mies	18	diplomi-insinööri	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	cloud/devops architect	6300	90000	täysautoetu, vuosibonus ja erillaisia pienempiä tukia	Kyllä		
06/09/2023 09:57:44	Palkansaaja	En	36-40	Nainen	20	DI	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Product Owner	5210	74500		Ei		
06/09/2023 09:58:48	Palkansaaja	En	31-35	muu	9	Ammattikoulu	22							Lamia	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Director of Development 	5500	70000	Erilaisia työhön sidottuja bonuksia	Ei		
06/09/2023 10:10:16	Laskuttaja	En	46-50	Mies	23	YO, yliopisto-opintoja	0	16	WordPress sivustojen tekninen toteutus, lähinnä alihankintana mainostoimistoille.	90	100000	Itse	Suomesta											Hiljaisin syksy (2023) miesmuistiin. Aloitin golfin pelaamisen joutessani.	Laskuttajalle kysymys: miten olet säästänyt kustannuksista (jos olet säästänyt)
06/09/2023 10:28:26	Palkansaaja	En	36-40	Mies	16	DI	2								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	30	Lead developer	4775	57969		Ei		Palkkakysely on palkkakysely, eli tietenkin tarkoitus on puhua rahasta, mutta voisikohan kyselyä laajentaa työn merkityksellisyyden suuntaan?  Olisi mielenkiintoista tietää, kuinka paljon paskan lapiointi näkyy viivan alla? Hyviä kysymyksiä voisi olla vaikkapa: "Jos saisit samasta työstä saman palkan toisessa domainissa, haluaisitko vaihtaa työpaikkaa? Mikä on nykyinen domain ja mikä olisi mielekkäämpi?"
06/09/2023 10:47:48	Palkansaaja	En	41-45	mies	20	KTM	3								Jyväskylä	Konsulttitalossa	80	75	Koodaava arkkitehti	4575	57500		Kyllä		
06/09/2023 10:52:35	Palkansaaja	En	21-25	Mies	4	DI	3							Vincit	Tampere	Konsulttitalossa	100	5	Backend Developer	4300	53600		Ei		
06/09/2023 10:53:02	Laskuttaja	En	41-45	M	16	AMK	3	3	Softadevaus	80		Käytän välitysfirmoja	Suomesta												
06/09/2023 11:06:09	Palkansaaja	En	36-40	Nainen	13	Datanomi 	12								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Service Manager	5200	62400		Kyllä		
06/09/2023 11:16:38	Palkansaaja	En	31-35	Mies	15	Ylioppilas	-10							Futurice	Tampere	Konsulttitalossa	100	20	Senior Software Developer	4680	61000		Kyllä		
06/09/2023 11:29:50	Palkansaaja	En	31-35	Mies	9	AMK	45								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Senior Fullstack Developer	6000	78000	Kiinteä kuukausipalkka + organisaation jaettuihin mittareihin ja henkilökohtaisiin mittareihin perustuva tulospalkkio kerran vuodessa	Kyllä		
06/09/2023 11:33:08	Laskuttaja	En	41-45	mies	22	Tradenomi	0	6	softadevausta (backend)	75		Käytän välitysfirmoja	Suomesta												
06/09/2023 11:38:02	Palkansaaja	En	31-35	Mies	8	Yliopisto	15								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Fullstack developer	5700	74000		Kyllä		
06/09/2023 11:38:40	Laskuttaja	En	21-25	Mies	6	Ylioppilas, ollut kirjoilla yliopistossa	90	3	Markkinointia ja liikkeenjohdon konsultointia	100	200000	Itse	Ulkomailta												
06/09/2023 11:40:38	Palkansaaja	En	41-45	Mies	17	FM (tietojenkäsittelytiede)	0							Mavericks Software Oy	Turku	Konsulttitalossa	100	0	Senior software developer	6900	86000		Kyllä		
06/09/2023 11:41:05	Palkansaaja	En	31-35	Mies	15		0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	5000	80000		Ei		
06/09/2023 11:43:31	Palkansaaja		36-40	Mies	10		4								Jyväskylä	Konsulttitalossa	100	40	Senior Software Developer		5800	pohjapalkka + bonukset n. 10% 	Kyllä		
06/09/2023 11:48:10	Palkansaaja	En	21-25	muu/ei	3	lukio ja keskeneräinen tietotekniikan kandidaatin tutkinto	3.5							Knowit	Tampere	Konsulttitalossa	50	30	Systems specialist	3157.45			Ei		
06/09/2023 12:01:47	Palkansaaja	En	26-30	Mies	4	Yliopisto	14							Vincit	Tampere	Konsulttitalossa	80	90	Full stack developer	3600	40000	Palkka + firman laskutusasteeseen perustuva bonus	Ei		
06/09/2023 12:05:19	Palkansaaja	En	36-40	Mies	6	Tietojenkäsittelyn tradenomi	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Full-stack developer	7500	90000		Kyllä		
06/09/2023 12:07:31	Palkansaaja	En	31-35	Mies	18	Peruskoulu	3.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	3	Lead software developer	9321	115000		Kyllä		
06/09/2023 12:11:43	Palkansaaja	En	26-30	Mies	5	Tietojenkäsittely FM	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5		4900	620000		Kyllä		
06/09/2023 12:26:04	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	36-40	Mies	13	Tietoliikennetekniikan maisteri		1	full stack	79		Itse, Käytän välitysfirmoja	Suomesta												
06/09/2023 12:27:19	Palkansaaja	En	41-45		18	Lukio	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Lead developer	7140	90000		Kyllä		
06/09/2023 12:54:49	Palkansaaja	En	36-40	mies	7	FT, fysiikka	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	90	25	Data Scientist	5220	71500	Kuukausipalkka + henkilön, yksikön ja konsernin tulostavoitteisiin sidottu vuosibonus	Kyllä		
06/09/2023 12:56:25	Palkansaaja	En	51-55	Mies	33	Tekn yo	3								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	5	Security platform architect	6527	81588		Kyllä		
06/09/2023 13:11:47	Laskuttaja	En	26-30	mies	8	maisteri	23	5	full stack	90	120000	Itse	Suomesta, Ulkomailta												
06/09/2023 13:24:02	Laskuttaja	En	31-35	Mies	9	Yliopisto	2	2	Fullstack	87	150000	Käytän välitysfirmoja	Suomesta												
06/09/2023 14:02:08	Palkansaaja	En	31-35	Mies	8	AMK	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Senior DevOps Engineer	7875		50% laskutuksesta 	Kyllä		
06/09/2023 14:28:10	Palkansaaja	En	41-45	mies	20	diplomi-insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	full stack / arkkitehti / devops / kaikki liittyvä	5000	64000		Ei		
06/09/2023 14:35:34	Palkansaaja	En	31-35	mies	10	ylioppilas	37.5								Oulu	Konsulttitalossa	100	5	Senior Developer	6700	0		Kyllä		
06/09/2023 14:42:29	Palkansaaja	En	26-30	Mies	10	Datanomi	0							Mavericks	Turku	Konsulttitalossa	100	0	Frontend developer	7200	90000		Kyllä		
06/09/2023 14:45:13	Palkansaaja	En	36-40	Mies	5	Diplomi-Insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Software Engineer	5700	70000	bonusta ja optioita, joille en kyllä laske tässä taloustilanteessa arvoa.	Kyllä		Hyvä kompakti kysely. Meemeistä lisäplussaa Juhikselle. Arvostan.
06/09/2023 14:48:01	Palkansaaja	En	31-35	Mies	10	Maisteritutkinto									CA, USA	Konsulttitalossa	40	75	Staff Engineer	11150	135000			Suomalaisen konsulttitalon jenkkiliike	
06/09/2023 14:48:26	Palkansaaja	En	31-35		7	insinööri	2							gofore	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	cloud	5330	66625		Ei		
06/09/2023 16:25:20	Palkansaaja	En	31-35	Mies	8	Yliopisto dropout	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Data Lead	6000	80000	Bonus + etuja liuta	Ei	Voisin tienata paljon enemmänkin, mutta nykyinen firma on kiva tehdä duunia	
06/09/2023 18:28:00	Palkansaaja	En	36-40	Mies	17	Diplomi-insinööri	4								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Senior software developer	5200	67000		Ei		
06/09/2023 20:11:23	Palkansaaja	En	26-30	mies	3	Diplomi insinööri	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Cloud Security Engineer	4500	57000		Ei		
06/09/2023 20:15:04	Palkansaaja	En	36-40	Mies	9	Ammattikorkeakoulukarkuri	0							Reaktor	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Fullstack developer	4400	55000		Ei		
06/09/2023 20:33:33	Palkansaaja	En	31-35	Mies	8	KTM	0							Microsoft	Dublin, Irlanti	Tuotetalossa, jonka core-bisnes on softa	120	90	Account Executive	10500	154000	Pohjapalkka, autoetu (rahana), myyntiprovikka, naamarajabonus, stonks, eläkesäästön company match, ESPP ohjelman stonksien 10% discount, muut pienemmät one off bonukset, perheelle sairasvakuutus, henkivakuutus, hyvinvointibudjetti	Kyllä		
06/09/2023 20:55:01	Palkansaaja	En	31-35		3	Ylioppilas	-10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	25	Fullstack developer	4500	60000	Palkka + start Upin optiot	Kyllä		
06/09/2023 21:03:32	Palkansaaja	En	31-35	mies	1	Opiskelen yliopistossa	10							Talenom Oy	Oulu	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Fullstack developer	2850	35000		Kyllä		
06/09/2023 21:04:50	Palkansaaja	En	36-40	Mies	13	Ammattikoulu	1							Siili Solutions - SiiliOne	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	UX Engineer	7800	98000	Optio mahdollisuus	Kyllä	Palkansaajan rooli, mutta yrittäjän riskit	
06/09/2023 21:18:40	Palkansaaja	En	36-40	Mies 	18	Insinööri amk	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	25	Hands-on architect	6500	85000	Osingot, kk-bonukset ja provisiopalkka	Kyllä		
06/09/2023 21:25:19	Palkansaaja	En	31-35		11	DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	100	CTO	5300	70000	Optioita useampi % työnantajan osakekannasta	Kyllä		
06/09/2023 21:28:26	Laskuttaja	En	31-35	Mies	8	DI	0	3	Fullstack, pilvi, devops	95	120000	Käytän välitysfirmoja	Suomesta												
06/09/2023 22:05:29	Palkansaaja	En	41-45	Mies	20	Ei ole	2.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	30	Software architect	4700	55000	Palkka ja pieni bonus	Kyllä		
06/09/2023 22:21:03	Palkansaaja	En	36-40	Mies	16	Ammatillinen perustutkinto	3							Polar Squad Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	15	DevOps konsultti	6350	79375		Ei		
07/09/2023 06:27:28	Palkansaaja	En	26-30	Mies	8	Tieotekniikan DI	0								Turku	Tuotetalossa, jonka core-bisnes on softa	100	20	Lead developer, bacend & devops	3150	45000	Omistan firman osakkeita joiden osinko ja arvokehitys riippuu tuotteen menestyksestä.	Tämän hetken palkka ei ole kilpailukykyinen mutta tulevat osinkovirrat kiinnostavat		
07/09/2023 07:39:40	Palkansaaja	En	31-35	Mies	10	Diplomi-insinööri	0							Eficode	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	37.5	20	Software Architect	6000	70000	Bonus	Kyllä		
07/09/2023 07:53:12	Palkansaaja	En	26-30	Mies	2	Tietotekniikan diplomi-insinööri	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	50	Frontend developer	4300	52000		Kyllä		
07/09/2023 08:28:11	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	41-45	Mies	20	Diplomi-insinööri		1	Full stack, arkkitehtuuri, team lead, tech advisor	95	120000	Itse	Suomesta											Laskuttajaksi siirtymisen jälkeen olen jatkanut 30h/vko työtuntimäärää havaittuani sen hyväksi joku vuosi sitten. Kyselyn palkansaaja-puolella sitä kysyttiin, mutta ehkä se ei ole oleellista laskuttajien kannalta	
07/09/2023 09:29:28	Palkansaaja	En	41-45	nainen	6	korkeakoulu	0							Siili Solutions	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	software developer	4517			Kyllä		
07/09/2023 09:48:17	Palkansaaja	En	36-40		8	AMK	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Full stack developer	4000	50000		Ei		
07/09/2023 09:55:43	Laskuttaja	En	36-40	Mies	12	Masters of Science	0	2	Projektipäällikkö, arkkitehtuuri, devops, backend...	75	130000	Itse	Ulkomailta												
07/09/2023 10:10:21	Palkansaaja	En	31-35	Mies	9	Insinööri, AMK	5								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	80	Web Developer	4400	52800		Kyllä		
07/09/2023 10:12:17	Laskuttaja	En	46-50	Mies	23	Ylioppilas, Yliopisto-opintoja	4	2	backend	90	120000	Käytän välitysfirmoja	Suomesta												
07/09/2023 10:56:18	Palkansaaja	En	31-35	Mies	13	Alempi korkeakoulututkinto	3								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Senior Software Developer	5825	72800		Kyllä		
07/09/2023 11:09:45	Palkansaaja	En	41-45	Mies	24	Korkeakoulu	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Full stack developer	7200	99000	Osakkeita, niistä osinkoa, joinakin vuosina bonus.	Kyllä		
07/09/2023 11:16:50	Palkansaaja	En	31-35	Mies	11	Ylioppilas	20							Hion Digital	Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	DevOps Lead	6900	87000		Kyllä		
07/09/2023 11:18:13	Palkansaaja	En	36-40	Mies	6	Ammattikoulu (Datanomi)	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Software Engineer	5800	71000	Kiinteä n. 4100 plus provikka jonka lattia n. 1400 €	Kilpailija on tarjonnut n. 10 k€/v suurempaa tc, mutta raha ei ole tärkeintä		
07/09/2023 12:05:29	Palkansaaja	En	41-45	Mies	16	Tietotekniikan DI	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	1	Software architect	5350	67000		Ei hajuakaan		Hyvää duunia Juhis!
07/09/2023 12:24:17	Laskuttaja	En	26-30	Mies	5		+8	3	data engineering, backend, devops, ml engineering	100	150000	Itse, Käytän välitysfirmoja	Suomesta, Ulkomailta												
07/09/2023 13:10:14	Palkansaaja	En	41-45	Mies	16	AMK, bachelor of engineering	3							Mavericks Software Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	15	Senior full stack developer	7900	99000	Laskutukseen perustuva palkkamalli	Kyllä		
07/09/2023 14:02:53	Palkansaaja	En	36-40	Mies	17	ylempi korkeakoulututkinto	3								Tampere	Konsulttitalossa	100	10		5770	75000		Kyllä		
07/09/2023 14:16:07	Palkansaaja	En	36-40	Mies	6	AMK	16.67								Jyväskylä	Konsulttitalossa	80	5	WordPress developer	2800	0		Kyllä		
07/09/2023 14:35:35	Palkansaaja	En	26-30	Mies	7	Valtiotieteiden maisteri	0							Conslut	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Data engineer	5900	80000	Firman tulokseen perustuva bonus	Kyllä		
07/09/2023 14:49:16	Palkansaaja	En	31-35	Mies	6	KTM	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Data Analyst	4500	70000		Kyllä		
07/09/2023 15:19:43	Palkansaaja	En	36-40	mies	16	Lukio	0								Turku	Konsulttitalossa	100	80	Lead UX Designer	3950	47400		Ei		
07/09/2023 15:56:27	Palkansaaja	En	31-35	mies	9	Tietotekniikan diplomi-insinööri	30								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	Full stack developer	5300	63600		Kyllä		
07/09/2023 17:23:02	Palkansaaja	En	26-30	Mies	5	Insinööri	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Integration developer	4500	56200		Kyllä		
07/09/2023 18:50:20	Palkansaaja	En	26-30	Mies	6	Insinööri								Mehiläinen	Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	70	Software developer	5300	63600		Kyllä		
07/09/2023 18:52:50	Palkansaaja	En	26-30	Mies	8	Diplomi-insinööri	7								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	10	Team lead & full stack developer	6000	75000	Ei bonuksia	Kyllä		
07/09/2023 19:18:54	Palkansaaja	En	21-25	Nainen	1	AMK tietotekniikan insinööri, viimeisen vuoden opiskelija									Tampere	Tuotetalossa, jonka core-bisnes on softa	50	30	Software developer	1200			En osaa sanoa		
07/09/2023 19:47:57	Palkansaaja	En	41-45	Nainen	5	Yliopistotutkinto	13								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Data engineer	6700	80400		Kyllä		
07/09/2023 20:48:00	Laskuttaja	En	41-45	Mies	20	DI	0	2	Full stack	100	174000	Itse, Käytän välitysfirmoja	Suomesta												
07/09/2023 21:32:05	Palkansaaja	En	46-50	Mies	20	Ylempi korkeakoulututkinto	100								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80		11000	135000	palkka + suoritus bonus + optioita	Kyllä		
07/09/2023 22:50:41	Palkansaaja	En	36-40	Mies	15	Tietojenkäsittelytieteen FM	3								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Fullstack developer	4450	56000		Ei		
08/09/2023 07:20:50	Palkansaaja	En	36-40	Mies	13	Tietotekniikan diplomi-insinööri 	3.45								Tampere	Konsulttitalossa	100	10	Liiketoimintavetäjä / Ohjelmistoarkkitehti	5281	70000		Ei		
08/09/2023 08:24:43	Palkansaaja	En	26-30	Mies	12	Datanomi	4								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	80	Team lead	4800	60000		Ei		
08/09/2023 08:50:51	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	41-45	mies	18	DI		0.4	full stack web-kehitystä	76		Käytän välitysfirmoja	Suomesta												
08/09/2023 09:13:36	Palkansaaja	En	36-40	M	11	DI	60									Tuotetalossa, jonka core-bisnes on softa	100	0	Senior software developer	7666		92000	Kyllä		
08/09/2023 10:19:07	Palkansaaja	En	31-35	Mies	8	AMK	1							Sanoma	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	100	Senior Developer	6300	83000		Ei		
08/09/2023 10:46:06	Palkansaaja	En	31-35	mies	8	ammattikorkeakoulu (tradenomi)	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	software developer (.net)	4800	60000		Ei		
08/09/2023 10:51:14	Palkansaaja	En	31-35	nainen	1	datanomi	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Junior Web Developer	3000	36000		Kyllä		
08/09/2023 10:57:14	Palkansaaja	En	36-40	Mies	12	AMK								Mehiläinen	Jyväskylä	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	80	Software Developer	4700	56400				
08/09/2023 10:57:54	Palkansaaja	En	26-30	Mies	6	Ammattikoulu, Datanomi	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	90	5	Koordinaattori/Sovellusasiantuntija. Nimike virallisesti koordinaattori mutta vastuussa ITSM Ohjelmiston kehityksestä. Pääasiallisesti teen Sovellusasiantuntijan töitä.	3500	42000	Saan pelkän palkan per kuukausi. Ei mitään muuta ylimääräistä.Ei Lomarahaa. Ei Bonuksia. Ei ylityölisiä.	Ei		
08/09/2023 11:04:47	Palkansaaja	En	36-40	Mies	14	Tietotekniikan insinööri (BSc)	3.6								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	5700	68400		Kyllä		
08/09/2023 11:09:58	Palkansaaja	En	26-30	Nainen	7	Tietojenkäsittelytieteiden maisteri	6								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Fullstack developer	5300	63600		Kyllä		
08/09/2023 11:32:52	Palkansaaja	En	26-30	Mies	7	Kauppakorkeakoulu	30							Mehiläinen	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	80	Development manager	7000	91000	bonukset sidottu omiin tavoitteisiin	Kyllä		
08/09/2023 11:34:41	Palkansaaja	En	31-35	Mies	9	Tekniikan kandidaatti	9.1								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Team Tech Lead	6000	72000		Kyllä		
