Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
15/10/2024 15:35:38	Palkansaaja	En	26-30	Nainen	5	Amattikorkeakoulu	12								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	40	Frontend developer	4500			Kyllä		
15/10/2024 15:39:48	Palkansaaja	En	41-45	muu	18	DI	3							RELEX	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	90	0	Senior Engineering Manager	5910	71200		Kyllä		
15/10/2024 15:47:42	Palkansaaja	En	26-30	m	5	tietojenkäsittelytieteen kandidaatti	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Senior full stack developer	5700	73000		Kyllä		
15/10/2024 15:58:10	Palkansaaja	En	41-45	nainen	10	FM	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	20	Sysadmin	4400	55000		ihan ok, julkisen puolen pitkät lomat komprnsoi		
15/10/2024 16:12:45	Palkansaaja	En	36-40	Mies	5	Tietojenkäsittelytieteen Kandidaatti	1.3							Relex Solutions	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Software Developer	4350	53000		Ei		
15/10/2024 16:15:01	Palkansaaja	En	41-45	Ihminen. Kikkelillä.	19	Ylioppilas	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Fullstack developer	5400			Kyllä		
15/10/2024 16:34:15	Palkansaaja	En	51-55	mies	5	Bachelor of Engineering, Computer science	18							Terveystalo	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	40	Senior fullstack web developer	5300	63750	Lounasetu (10%), urheilu/kulttuurietu (150 eur)	Kyllä		
15/10/2024 16:34:55	Palkansaaja	En	36-40	Mies	15	Elektroniikan ja tietoliikennetekniikan perustutkinto, ammattikoulu								RELEX Solutions	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	1	Senior Site Reliability Engineer	5700			Kyllä		
15/10/2024 17:01:55	Palkansaaja	En	46-50	M	25	FM tietojenkäsittelytiede	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Lead Architect	7600	95000		Kyllä		
15/10/2024 20:12:21	Palkansaaja	En	21-25	Mies	3	TTk Kandidaatti	30							Visma Solutions	Lappeenranta	Tuotetalossa, jonka core-bisnes on softa	80	90	Fullstack developer (react + .Net + MSQL)	2300	30000	Palkka	Kyllä		
15/10/2024 21:43:50	Palkansaaja	En	31-35		12	Diplomi-insinööri	0								Tampere	Konsulttitalossa	100	40	Full-stack developer	6700	85000		Kyllä		
16/10/2024 08:23:49	Palkansaaja	En	31-35	Mies	8	FM, tietojenkäsittelytiede	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	Software Developer	5200	62400	Pieni mahdollisuus pienestä bonuksesta	Rooliin varmaan ihan ok, rooli vaan ei vastaa osaamistani		
16/10/2024 08:44:18	Palkansaaja	En	26-30	Mies	4	IT-tradenomi	10							Relex solutions oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	99	DevOps engineer	4510	58000		Ei		
16/10/2024 08:45:39	Palkansaaja	En	31-35	Mies	5	Diplomi-insinööri (Tietotekniikka)	5.3							Relex Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Senior Software Developer	5365	69660	Kuukausipalkka + puhelin etu ja liittymä + nettiliittymä (puolet) + osittainen lounasetu	Kyllä		
16/10/2024 09:01:28	Palkansaaja	En	31-35	Mies 	10	Tekniikan tohtori	2								Tampere	Tuotetalossa, jonka core-bisnes on softa	80	1	Senior algorithm engineer 	5600	0		En tiedä. Luultavasti alle.		
16/10/2024 09:20:53	Palkansaaja	En	26-30	nainen	4	diplomi-insinööri	5								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	80	Frontend developer	4200	50400		Ei		
16/10/2024 09:25:55	Palkansaaja	En	46-50	Mies	14	Insinööri	1								Tampere	Konsulttitalossa	80	0	Web Developer	3867	50750		Kyllä		
16/10/2024 09:48:53	Palkansaaja	En	36-40	Nainen	20	Insinööri (amk)	12							OrangIT	PK-Seutu (Helsinki, Espoo, Vantaa)	Ylläpitotalossa	100	20	Senior software developer	6000	75000		Kyllä		
16/10/2024 09:53:34	Palkansaaja	En	41-45	Mies	18	Maisteri	6							Relex	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Director of engineering	7700	3000		Ei		
16/10/2024 10:10:04	Palkansaaja	En	36-40	Miekkonen	15	Diplomi-insinööri	5							Relex Solutions	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	30	Lead Software Developer	6450	1000		Ei		
16/10/2024 10:12:23	Palkansaaja	En	26-30	Mies	8	AMK	8								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	5	Cloud Specialist	5500	0		Kyllä		
16/10/2024 10:30:01	Palkansaaja	En	46-50	Mies	24	Lukio, melkein kandi, yliopisto	3.8							Relex	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Lead Software Developer	7272	90000	Palkka + bonus	Kyllä		
16/10/2024 11:11:34	Laskuttaja	En	41-45		22	insinööri	-12	22	full stack	80	130000	Itse, Käytän välitysfirmoja	Suomesta											laskutushinta putosi noin 15% vuosi sitten	
16/10/2024 11:47:02	Palkansaaja	En	36-40	Mies	1.5	Datanomi	2								Kuopio	Tuotetalossa, jonka core-bisnes on softa	100	5	Tuli stack koodari	3800	46000	Firman tuloksesta riippuva bonus	Kyllä		
16/10/2024 11:56:56	Palkansaaja	En	31-35	Mies	13	Datanomi	0							Mavericks	Turku	Konsulttitalossa	100	5	Senior software developer (frontend)	7600	95000		Kyllä		
16/10/2024 11:57:15	Palkansaaja	En	31-35	Mies	10	KTM	1							Microsoft	Irlanti	Tuotetalossa, jonka core-bisnes on softa	100	100	Asiakasvastaava	14200	170000	Pohjapalkka noin puolet kokonaisuudesta, loput: myyntiprovisiota, yleisbonus pomon antamana jollain logiikalla, RSUt, autoetu rahana, employee share purchase program, eläkesäästön company match, yleisiä fringe benefittejä esim. perheelle kattava terveysvakuutus, henk koht henkivakuutus, lisäksi kaikkea pientä verrattavissa ehkä suomen kulttuuri/liikuntaseteleihin yms. Osaa vaikea laskea tähän kokonaisuuteen, mutta numerot tähän suoraan palkkakuitista ekstrapoloitu kokovuoteen verotettavien tulojen osalta.	Kyllä		
16/10/2024 11:57:55	Palkansaaja	En	26-30		4		9								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100		Software developer	4500					
16/10/2024 12:23:07	Palkansaaja	En	31-35	mies	12	Diplomi-insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Senior consultant	8000	96000	Prosentti laskutuksesta	Kyllä		
16/10/2024 12:27:14	Palkansaaja	En	26-30	Nainen	3	Tietojenkäsittelyn tradenomi (AMK)	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Jr Test Automation Engineer	3400			Rehellisesti sanoen en tiedä		
16/10/2024 12:56:33	Palkansaaja	En	46-50	mies	20	IT-Tradenomi	0								Hajautettu	Tuotetalossa, jonka core-bisnes on softa	100	0	CTO	4500	54000		Ei		
16/10/2024 13:13:36	Palkansaaja	En	31-35	Nainen	2.5	Artenomi	0							Certum Software Oy	Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Junior Frontend Developer	2512	200	-	Ei	-	-
16/10/2024 13:16:25	Laskuttaja	En	31-35	Mies	8	Tietojenkäsittely	-5	6	AI	120	200000	Itse, Käytän välitysfirmoja	Suomesta, Ulkomailta												
16/10/2024 13:41:12	Palkansaaja	En	36-40	Mies	15	Alempi korkeakoulututkinto, yliopisto	4								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Senior Full Stack Web Developer	6030	76000		Kyllä		
16/10/2024 14:00:37	Palkansaaja	En	36-40	Mie	12	AMK	-5								Tampere	Konsulttitalossa	100	10	Senior software engineer	6500	83000		Kyllä		
16/10/2024 14:13:24	Palkansaaja	En	26-30	Mies	8	Lukio	1							Gofore	Tampere	Konsulttitalossa	100	2	Frontend developer	4030	50375		Ei		
16/10/2024 14:40:55	Laskuttaja		26-30	Mies	8		5	6	Frontend, full stack ja mobiili	70		Itse	Suomesta												
16/10/2024 15:35:52	Palkansaaja	En	26-30	Nainen	5	Diplomi-insinööri	-5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	70	ML Engineer	4300	54000		Ei		
16/10/2024 15:48:07	Palkansaaja	En	41-45	mies	25	Filosofian maisteri, matematiikka	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Lead software developer (database engine)	6000					
16/10/2024 16:13:39	Palkansaaja	En	31-35	Muunsukupuolinen	7	Ylempi korkeakoulututkinto	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Senior Android Developer	6890	87000		Kyllä		
16/10/2024 17:01:57	Palkansaaja	En	41-45	Mies	14	Tietojenkäsittelyn Tradenomi	6							Cirit	Tampere	Konsulttitalossa	100	70	Senior Frontend Developer	5300	64800		Kyllä		Kiitos taas kerran tästä kyselystä! Siitä on ollut konkreettista hyötyä palkkaneuvotteluissa jo monena vuonna
16/10/2024 19:32:51	Palkansaaja	En	31-35	Nainen	1	Ravintola- ja muotoiluala, yrittämistä, nyt opiskelen ICT-insinööriksi viimeistä vuotta	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	70	40	Jr. Web-kehittäjä	1970	25000		Ei		
16/10/2024 20:25:13	Palkansaaja	En	36-40	Mies	6	AMK	-3							Vincit	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Software dev / Lead dev	7400	93500	Pohja+kannustinbonukset+osa kk laskutuksesta	Kyllä		
16/10/2024 21:22:50	Palkansaaja	En	41-45	Mies	19	Diplomi-insinööri	2.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	3	Senior Software Developer	6640	80000	Osakkeet	Kyllä		
16/10/2024 21:59:40	Palkansaaja	En	36-40	mies	16	Elektroniikka-asentaja, ohjelmistotekniikan ammattitutkinto	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	30	Senior/ Lead developer (Android)	6100	79000		Ei	Kiitos!	
16/10/2024 23:20:34	Palkansaaja	En	41-45	M	18	Tradenomi	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	100	Senior fullstack developer	6300	82000		Kyllä		
16/10/2024 23:20:57	Palkansaaja	En	36-40	mies	14	DI	3.4								Tampere	Tuotetalossa, jonka core-bisnes on softa	80	90	Full stack software engineer	4900	58800		Ei		
17/10/2024 07:13:37	Palkansaaja	En	26-30	Mies	3	Korkeampi yliopistotutkinto	2.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Development manager	4000	50500	Palkka+tulosbonus	Vastaavanlaista roolia voi olla vaikea löytää, vaikka titteli osuisikin samaksi		
17/10/2024 07:39:38	Palkansaaja	En	31-35	Nainen	5	Maisteri	2.86							Relex	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	10	Tech Lead	5800					
17/10/2024 08:44:18	Palkansaaja	En	36-40	Mies	13	Tradenomi	20								Oulu	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Senior Backend Developer	5100	63750	Vain palkka + perus-lounasedut yms. tavanomaiset.	Kyllä	Lokakuussa 2023 olin julkisella töissä, nyt yksityisellä, eli huima 20% nousu palkassani selittynee pitkälti sillä. Toki silloin tein 36,25-tuntista viikkoa ja lomat olivat pidempiä, jota en huomioinut, eli palkka per työtunti ei noussut noin paljon.	
17/10/2024 10:03:03	Palkansaaja	En	26-30	Nainen	3.5		9								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Senior software developer	4800	57600		Kyllä		
17/10/2024 10:26:59	Palkansaaja	En	36-40	mies	16	Tradenomi (BBA)	0							Qalmari Oy	Salo	Konsulttitalossa	100	50	Senior Software Developer	5200	55000	mahdollisuus ostaa yrityksen osakkeita	Kyllä		
17/10/2024 11:00:27	Palkansaaja	En	36-40	Mies	10	Ammattikorkea	+3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Senior Developer	6800	84000		Kyllä		
17/10/2024 15:36:59	Palkansaaja	En	46-50	Mies	20		5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80	Principal Engineer	9800	260000	Osakepalkkio	Kyllä		
17/10/2024 16:05:33	Palkansaaja	En	41-45	M	18	MSc	0								Turku	Konsulttitalossa	100	0	Senior Software Developer	7000	80000	50% laskutuksesta	Kyllä		Työnantajan henkilöstömäärän/liikevaihtoluokan voisi lisätä vaihtoehdoksi työnantajan nimelle
17/10/2024 16:13:12	Palkansaaja	En	41-45		15	Ohjelmistotekniikan insinööri AMK									PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Frontend developer	4900	60000		Kyllä		
17/10/2024 19:03:29	Palkansaaja	En		nainen		yliopistotutkinto									PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50	Lead data engineer	5500	68750		Ei		
18/10/2024 00:11:28	Palkansaaja	En	36-40	Mies	16		0							NorthCode		Konsulttitalossa	100	0	Senior DevOps Specialist	6500		Kiinteä kuukausipalkka + bonukset	Kyllä		
18/10/2024 08:53:18	Laskuttaja	En	36-40	Mies	13	Tradenomi	0	3	fullstack, devops, arkkitehtuuri	107	176000	Käytän välitysfirmoja	Suomesta												
18/10/2024 09:20:03	Palkansaaja	En	41-45	mies	24	tekniikan yo (DI-linja, ei valmistunut)	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	90	80	CTO; järjestelmä-/data-arkkitehti	6000	2000	vähemmistöomistus yrityksestä	Ei		
18/10/2024 09:46:26	Palkansaaja	En	41-45	Mies	15	Filosofian maisteri	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Scrum master	6000	77000		Kyllä		
18/10/2024 14:44:17	Palkansaaja	En	46-50	mies	25	Filosofian maisteri (tietojenkäsittelytiede)	1.3									Konsulttitalossa	100	75	Senior Software Developer	6041	8640	bonus 2000€ + 4000€ osinkoja vuodessa	Ei		
18/10/2024 15:31:15	Palkansaaja	En	36-40	Mies	18	DI	-10								PK-Seutu (Helsinki, Espoo, Vantaa)	Oma softa, oma rauta ja niiden yhteispeli, ei toista ilman toista	100	60	Software engineer (Pilvibackend-koodaus ja fyysisille PC-laitteille sovelluskoodaus)	5500	68750	Optiot 4 vuoden vestingillä	Ei, mutta huomioitu optioiden määrässä ja oletus, että nousee alkuvaiheen firman kasvaessa		
18/10/2024 16:23:08	Palkansaaja	En	36-40	Nainen	16	Ylioppilas	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Senior Fullstack Developer	5700	70000	85/15. Provisio 15 asiakaslaakutuksen mukaan	Kyllä		
18/10/2024 21:19:57	Palkansaaja	En	36-40	Mies	17	Lukio, yliopisto dropout	2							Tuotetalo	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Dev Team Lead	8050	96600		Kyllä		
19/10/2024 08:42:44	Palkansaaja	En	31-35	Mies	6	Luonnontieteiden kandidaatti	3								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	0	Senior Product engineer	7400	88800		Kyllä		
19/10/2024 09:20:20	Palkansaaja	En	31-35	nainen	0	IT-tradenomi								Capgemini	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Junior integration developer	3300	42000		Kyllä		
19/10/2024 20:54:18	Palkansaaja	En	46-50		25	YAmk	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Architect 	5500	70000	Bonarit	Kyllä		
20/10/2024 14:58:20	Palkansaaja	En	36-40	Mies	15	Insinööri (amk)	2								Tampere	Konsulttitalossa	100	0	Senior software developer, full stack	5384	66000	Tulokseen perustuva vuosibonus	Ei		
21/10/2024 08:23:42	Palkansaaja	En	31-35	Mies	5	FT	8							Relex Solutions	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	Algorithm Developer	5400	71000	Bonukset palkan päälle	Kyllä		
21/10/2024 08:32:30	Palkansaaja	En	46-50	mies	5		0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Backend developer	4500	54400				
21/10/2024 09:54:28	Palkansaaja	En	31-35	nainen	8	ei koulutusta alalle									Tampere	Tuotetalossa, jonka core-bisnes on softa	100	1	wordpress developer	3600			Kyllä		
21/10/2024 19:56:22	Palkansaaja	En	41-45	Mies	23	Tietojenkäsittelytieteen maisteri	2.5							Relex Solutions 	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	35	Principal Software Developer 	7850	100000		Kyllä		
22/10/2024 14:47:39	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	26-30	Mies	5	Tietojenkösittely, Tradenomi		1	Fullstack, mobiili, verkkosivut	70		Itse	Suomesta												
22/10/2024 15:38:55	Laskuttaja	En	36-40	Miäs	16	DI	5	4	Fullstack + devops + cloud-native devaus 	100	121000	Käytän välitysfirmoja	Suomesta												
22/10/2024 21:05:57	Palkansaaja	En	36-40	Mies	12	Ylempi korkeakoulututkinto	2								Turku	Tuotetalossa, jonka core-bisnes on softa	100	0	Software Architect	7100	97000		Kyllä		
22/10/2024 21:46:34	Laskuttaja	En	36-40	Mies	10	Diplomi-insinööri	0	2	Softadevaust: bäkkäriä ja pilveä	95	150000	Käytän välitysfirmoja	Ulkomailta												
22/10/2024 22:57:24	Laskuttaja	En	41-45	Mies	20	DI	0	6	Full stack	83	140000	Käytän välitysfirmoja	Suomesta												Hyvä kysely!
23/10/2024 05:04:12	Palkansaaja	En	26-30	Mies	6		12							Futurice	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa				4700			Kyllä		
23/10/2024 10:25:04	Palkansaaja	En	36-40	Mies	7	AMK	1.5								Jyväskylä	Konsulttitalossa	80	0	web-developer	2860	0		Kyllä		
23/10/2024 10:50:34	Palkansaaja	En	36-40	Nainen	2.5	Tradenomi	0								Tampere	Konsulttitalossa	100	50	Software Developer	3680	150		En osaa sanoa		
23/10/2024 11:45:56	Palkansaaja	En	31-35												Turku	Julkinen tai kolmas sektori	100	20	Research Assistant	2327	28000		Ei		
23/10/2024 12:01:08	Palkansaaja	En	41-45	mies	21	KTM	0								Jyväskylä	Konsulttitalossa	80	60	full-stack ohjelmistokehittäjä	4400	55000		Kyllä		
23/10/2024 12:04:15	Palkansaaja	En	26-30	Mies	6	Ammattikorkeakoulututkinto	16								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Cloud Platform Engineer	5100		Kiinteä kuukausipalkka	Kyllä		
23/10/2024 12:26:44	Palkansaaja	En	31-35	Mies		Liiketalouden tradenomi AMK	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	1	Staff Software Engineer	6518	81500	Kasvuyrityksen osinko-ohjelma isona osana kokonaiskompensaatiota palkan lisäksi	Kyllä		Upeaa duunia, kiitos Juhis! <3
23/10/2024 12:49:34	Palkansaaja	En	21-25	Mies	2	Tekniikan-kandidaatti	15								Tampere	Konsulttitalossa	40	50	Data Engineer	1200	20000		Kyllä		
23/10/2024 13:08:09	Palkansaaja	En	46-50	mies	15	yliopisto-opintoja	5							SAP	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	6875	100000	kk-palkka + optio- & osake-kannustimet	Kyllä		
23/10/2024 13:50:49	Palkansaaja	En	36-40	mies	8	tradenomi	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Full stack developer	5450	70000		Kyllä		
23/10/2024 14:38:42	Laskuttaja	En	41-45	mies	24	DI	0	2	lead development, full stack development, architecture	101.5	28700	Itse	Suomesta, Ulkomailta												
23/10/2024 15:31:59	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	31-35	Miäs	11	Tietotekniikan Insinööri / Bachelor of Engineering	-24								Oulu	Konsulttitalossa	100	0	Software Developer	4000	50000		Ei	Ei 50-50 palkkamallia :(	
23/10/2024 15:33:29	Palkansaaja	En	26-30	nainen	8	Tietoliikenne	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	70	Senior Full-stack developer	5000	65000	palkka + lomarahat	Ei		
23/10/2024 16:18:27	Palkansaaja	En	15-20	Mies	4	Lukio	60								Jyväskylä	Konsulttitalossa	100	100	Web developer	2900			Kyllä		
23/10/2024 16:58:34	Palkansaaja	En	26-30		5	Yliopisto	12								Turku	Konsulttitalossa	60	10	Lead Developer	2000	25000	Yrityksen osakkeisiin 3,5% palkasta, jonka työnantaja tuplaa	Ei		
23/10/2024 17:31:49	Palkansaaja	En	41-45	mies	4	Ammattikoulu	0								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	0	Full Stack Web Developer	4300	53750	Kuukausipalkka + 4 vk vuosilomaraha (50% lomapalkasta vuosilomalain mukaan)	Ei		
23/10/2024 18:41:49	Palkansaaja	En	31-35	Nainen	9	Mediatekniikan insinööri	0								Tampere	Konsulttitalossa	0	60	Frontend developer	4448			Kyllä		
24/10/2024 08:46:26	Palkansaaja	En	36-40	mies	25	ylioppilas	30								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	web-arkkitehti	4500	130000	olen yksi omistajista, ei välttämättä vertailukelpoinen siis puhtaisiin työntekijöihin	Kyllä		
24/10/2024 09:34:47	Palkansaaja	En	26-30	mies	6	tradenomi tietojenkäsittely	3								Oulu	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	0	Full-stack developer	5250	65000		Ei		
24/10/2024 09:44:27	Palkansaaja	En	36-40	mies	10	FM	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	50	Team lead	7000	88000				
24/10/2024 10:54:48	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	31-35	mies	4	ICT tradenomi		0.5	Full stack	72.25		Käytän välitysfirmoja	Suomesta												
24/10/2024 15:42:52	Palkansaaja	En	36-40	nainen	3	Taloushallinnon merkonomi	4								Oulu	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	3	Integration specialist	3450	46000		Ei		
24/10/2024 16:33:28	Palkansaaja	En	41-45	Mies	15	Yliopisto	0							Goforen alihankkija	Tampere	Konsulttitalossa	100	0	ATK-talonmies	6000	80000		Ei		
24/10/2024 17:55:30	Palkansaaja	En	41-45	M	20	DI	3								Turku	Konsulttitalossa	100	0		7700	94000		Kyllä		
25/10/2024 17:18:32	Palkansaaja	En	41-45	Mies	18	DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Software architect	7000	87500		Kyllä		
25/10/2024 19:01:35	Laskuttaja	En	31-35	Mies	10	Tietotekniikan diplomi-insinööri	-6	10	Full stack	85	150000	Itse, Käytän välitysfirmoja	Suomesta												
26/10/2024 15:33:35	Palkansaaja	En	41-45	mies	25	ylioppilas	3								Oulu	Tuotetalossa, jonka core-bisnes on softa	80	95	devops / systems engineer	3380	40600		Kyllä		
26/10/2024 21:57:24	Palkansaaja	En	31-35	Mies	8	Diplomi-insinööri (Tietotekniikka)	4.7								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Team lead / Full Stack Senior Developer	6300	78750		Kyllä		
27/10/2024 14:10:00	Palkansaaja	En	36-40	Mies	15	Diplomi-insinööri	1								Tampere	Konsulttitalossa	100	100	Projektipäällillö	5275	66000		Kyllä		
27/10/2024 14:28:13	Palkansaaja	En	36-40	Mies	11	Diplomi-insinööri	6							Unity Technologies Finland Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80	Senior software engineer	6950	105400	Palkka ja yrityksen osakkeita	Kyllä		
27/10/2024 14:58:00	Palkansaaja	En	26-30	Mies	8										PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa			Senior Research Scientist	9200	550000	Palkka+RSU jne.			
27/10/2024 15:00:14	Palkansaaja	En	36-40	mies	16	ammattikorkea	3.49								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	10	software engineer, fullstack	5075	67500	vuosittainen bonus	Kyllä		
27/10/2024 16:23:04	Palkansaaja	En	36-40	mies	19	Amk insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	97	25	Sovelluskehittäjä 	6500	82000	Provisiopalkkka, laskutusbonus, rekrybonus, osingot	Kyllä		
27/10/2024 16:44:04	Laskuttaja	En	41-45	Mies	20	DI	-10	2	Arkkitehtuuri, Full Stack	83	145000	Käytän välitysfirmoja	Suomesta												
27/10/2024 17:20:37	Palkansaaja	En	31-35	mies	10	Filosofian maisteri (tietojenkäsittelytiede)	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	DevOps engineer	6000	78000		Kyllä		
27/10/2024 18:45:21	Palkansaaja	En	51-55	Mies	28	Luonnontieteiden kandi	2								PK-Seutu (Helsinki, Espoo, Vantaa)		100	40	Ratkaisuarkkitehti	8750	135000	Osakkeita tulee säännöllisesti	Kyllä		
